Source,Target,Edge_Label
ActaData,FRWN-POS,Item Master
ActaData,FRWN-POS,Product Case
ActaData,FRWN-POS,Store Inventory
ActaData,FRWN-Time,OTS Billing
ActaData,WdyMktng,Employee
ActaData,WdyPOS,Authorization Overide
ActaData,WdyPOS,Employee
ActaData,WdyPOS,Warehouse Delivery
ActaData,WdyPurchasing,Promotion
ActaData,WdySales,Allocation
ActaData,WdyTime,OTS Vendor
ActaData,WdyTime,Warehouse Shipping
ActaDist,ActaAcctDM,Sales Plans
ActaDist,ActaAcctDM,Store Deliveries
ActaDist,ActaBenefits,Promotion
ActaDist,ActaBilling,Consumer Case
ActaDist,ActaCoupons,Basket
ActaDist,ActaCoupons,Customer
ActaDist,ActaCoupons,Item Detail
ActaDist,ActaCS,Location
ActaDist,ActaData,Consumer
ActaDist,ActaData,Sales
ActaDist,ActaEDW,Consumer Case
ActaDist,ActaEDW,Division
ActaDist,ActaEDW,Promotion
ActaDist,ActaFin,Employee
ActaDist,ActaFin,OTS Item
ActaDist,ActaFlour,Cost
ActaDist,ActaFresh,Case
ActaDist,ActaFresh,OrderDetail
ActaDist,ActaFresh,OTS
ActaDist,ActaFresh,Store Catalog
ActaDist,ActaFuel,Consumer Case
ActaDist,ActaHR,Item Hierarchy
ActaDist,ActaKronos,Marketing Plans
ActaDist,ActaKronos,Price History
ActaDist,ActaLink,Department
ActaDist,ActaLink,OTS Vendor
ActaDist,ActaLink,Price Change
ActaDist,ActaLink,WarehouseCase
ActaDist,ActaMfg,Basket
ActaDist,ActaMfg,Campaign
ActaDist,ActaMfg,Cost
ActaDist,ActaMktng,Consumer Case
ActaDist,ActaMobile,Web-Log
ActaDist,ActaODS,Deal
ActaDist,ActaODS,OrderDetail
ActaDist,ActaPay,WarehouseCase
ActaDist,ActaPharm,Allocation
ActaDist,ActaPharm,Product
ActaDist,ActaPharm,Promotion
ActaDist,ActaPlan,Case
ActaDist,ActaPlan,Store Catalog
ActaDist,ActaPointMain,Basket
ActaDist,ActaPointMain,OTS Cost
ActaDist,ActaPointMain,Store Catalog
ActaDist,ActaPointMain,Unit
ActaDist,ActaPointMain,Warehouse Delivery
ActaDist,ActaProdID,Consumer
ActaDist,ActaProdID,Customer
ActaDist,ActaPromise,DeliveryTruck
ActaDist,ActaPromise,Warehouse Delivery
ActaDist,ActaSched,Employee
ActaDist,ActaSched,OTS Billing
ActaDist,ActaSched,Purchase
ActaDist,ActaSched,Sales Plans
ActaDist,ActaSched,Web-Log
ActaDist,ActaStore,DeliveryTruck
ActaDist,ActaStore,Sales
ActaDist,ActaStoreLoc,Store Inventory
ActaDist,ActaStoreLoc,Timesheet
ActaDist,ActaWeb,Allocation
ActaDist,ActaWHSE,Item Hierarchy
ActaDist,ActaWHSE,Item Master
ActaDist,EBJ_BIO,WarehouseCase
ActaDist,EBJ_CRM,Authorization Data
ActaDist,EBJ_Insurance,Deal
ActaDist,EBJ_Insurance,Employee
ActaDist,EBJ_Insurance,Ingredient
ActaDist,EBJ_Insurance,OrderDetail
ActaDist,EBJ_POS,Ingredient
ActaDist,EBJ_POS,Purchase
ActaDist,EBJ_POSHOSTED,DeliveryTruck
ActaDist,EBJ_POSHOSTED,Location
ActaDist,EBJ_POSHOSTED,Timesheet
ActaDist,EBJ_Purchasing,Department
ActaDist,EBJ_Purchasing,Item Detail
ActaDist,EBJ_Purchasing,Item Master
ActaDist,EBJ_Purchasing,Timesheet
ActaDist,FRWN-ERP,Warehouse Delivery
ActaDist,FRWN-POS,Authorization
ActaDist,FRWN-POS,Authorization Overide
ActaDist,FRWN-POS,Customer
ActaDist,FRWN-Time,Item Detail
ActaDist,FRWN-Time,Item Hierarchy
ActaDist,FRWN-Time,OTS Vendor
ActaDist,FRWN-Time,Store Inventory
ActaDist,FRWN-Time,Web-Log
ActaDist,FRWN-Xfer,DeliveryTruck
ActaDist,WdyLoyalty,Authorization Overide
ActaDist,WdyLoyalty,Item Hierarchy
ActaDist,WdyLoyalty,OTS Cost
ActaDist,WdyMktng,Allocation
ActaDist,WdyMktng,Consumer Case
ActaDist,WdyPOS,Authorization Data
ActaDist,WdyPOS,Ingredient
ActaDist,WdyPOS,Item Master
ActaDist,WdySales,Scanner
ActaDist,WdyTime,Site
ActaEDW,ActaAcctDM,Department
ActaEDW,ActaAcctDM,OTS Cost
ActaEDW,ActaBenefits,Sales Plans
ActaEDW,ActaBilling,Campaign
ActaEDW,ActaBilling,Contract
ActaEDW,ActaBilling,Vendor
ActaEDW,ActaComp,Authorization Data
ActaEDW,ActaComp,Authorization Overide
ActaEDW,ActaComp,BOL
ActaEDW,ActaComp,Cost
ActaEDW,ActaComp,Store Catalog
ActaEDW,ActaComp,Vendor
ActaEDW,ActaCoupons,Deal
ActaEDW,ActaCS,Offer
ActaEDW,ActaCS,Warehoust Dist
ActaEDW,ActaData,Price History
ActaEDW,ActaData,Revenue
ActaEDW,ActaDist,Revenue
ActaEDW,ActaDist,Site
ActaEDW,ActaFresh,Item Detail
ActaEDW,ActaFresh,OTS Billing
ActaEDW,ActaFuel,Item Master
ActaEDW,ActaFuel,Product Case
ActaEDW,ActaHR,Promotion
ActaEDW,ActaHR,Vendor
ActaEDW,ActaKronos,Allocation
ActaEDW,ActaLink,Authorization Overide
ActaEDW,ActaLink,Employee
ActaEDW,ActaLink,OTS
ActaEDW,ActaMfg,DeliveryTruck
ActaEDW,ActaMfg,Department
ActaEDW,ActaMfg,OTS Vendor
ActaEDW,ActaMfg,Store Catalog
ActaEDW,ActaMobile,Authorization Overide
ActaEDW,ActaMobile,Web-Log
ActaEDW,ActaODS,Location
ActaEDW,ActaODS,Price Data
ActaEDW,ActaODS,Store Catalog
ActaEDW,ActaODS,Warehoust Dist
ActaEDW,ActaPay,Allocation
ActaEDW,ActaPay,Basket
ActaEDW,ActaPay,Coupon
ActaEDW,ActaPay,Deal
ActaEDW,ActaPharm,OTS Order
ActaEDW,ActaPharm,Pack
ActaEDW,ActaPlan,Authorization
ActaEDW,ActaPlan,Marketing Plans
ActaEDW,ActaPlan,Revenue
ActaEDW,ActaPlan,Warehoust Dist
ActaEDW,ActaPointMain,Store Inventory
ActaEDW,ActaPointMain,Vendor
ActaEDW,ActaPointStore,Employee
ActaEDW,ActaPointStore,Sales Plans
ActaEDW,ActaProdID,Consumer Case
ActaEDW,ActaPromise,BOL
ActaEDW,ActaPromise,Contract
ActaEDW,ActaReport,Price History
ActaEDW,ActaSched,Pack
ActaEDW,ActaStore,Store Inventory
ActaEDW,ActaStoreLoc,Authorization
ActaEDW,ActaStoreLoc,Cost
ActaEDW,ActaStoreLoc,OTS Item
ActaEDW,ActaStoreLoc,WarehouseCase
ActaEDW,ActaWeb,DeliveryTruck
ActaEDW,ActaWHSE,Item Detail
ActaEDW,ActaWHSE,Location
ActaEDW,ActaWHSE,OrderDetail
ActaEDW,EBJ_BIO,Campaign
ActaEDW,EBJ_BIO,Vendor
ActaEDW,EBJ_BIO,Warehoust Dist
ActaEDW,EBJ_CRM,Authorization
ActaEDW,EBJ_CRM,Location
ActaEDW,EBJ_CRM,Product
ActaEDW,EBJ_CRM,Warehoust Dist
ActaEDW,EBJ_POS,Sales
ActaEDW,EBJ_POSHOSTED,Allocation
ActaEDW,EBJ_POSHOSTED,Cost
ActaEDW,EBJ_POSHOSTED,Pack
ActaEDW,EBJ_Purchasing,Item Detail
ActaEDW,EBJ_Purchasing,Item Master
ActaEDW,EBJ_Security,WarehouseCase
ActaEDW,FRWN-ERP,Site
ActaEDW,FRWN-Xfer,Customer
ActaEDW,WdyLoyalty,Authorization Data
ActaEDW,WdyLoyalty,OTS Billing
ActaEDW,WdyLoyalty,Promotion
ActaEDW,WdyPOS,Deal
ActaEDW,WdyPOS,Item Hierarchy
ActaEDW,WdyPOS,OTS
ActaEDW,WdyPOS,Scanner
ActaEDW,WdyPurchasing,Basket
ActaEDW,WdyPurchasing,OTS Vendor
ActaEDW,WdySales,Department
ActaEDW,WdySales,Order
ActaEDW,WdyTime,Offer
ActaFin,ActaAcctDM,Consumer Case
ActaFin,ActaBenefits,Purchase
ActaFin,ActaBilling,Item Detail
ActaFin,ActaBilling,Web-Log
ActaFin,ActaCoupons,OTS Vendor
ActaFin,ActaCS,Consumer
ActaFin,ActaCS,Store Catalog
ActaFin,ActaData,OTS
ActaFin,ActaDist,OTS
ActaFin,ActaEDW,Basket
ActaFin,ActaFlour,Department
ActaFin,ActaFlour,Warehouse Delivery
ActaFin,ActaFresh,Campaign
ActaFin,ActaFresh,Deal
ActaFin,ActaFresh,OTS
ActaFin,ActaFresh,Purchase
ActaFin,ActaFresh,Site
ActaFin,ActaFuel,Department
ActaFin,ActaFuel,Price Change
ActaFin,ActaFuel,Warehouse Delivery
ActaFin,ActaHR,Authorization Overide
ActaFin,ActaHR,Item Hierarchy
ActaFin,ActaKronos,Marketing Plans
ActaFin,ActaKronos,Pack
ActaFin,ActaLink,Item Master
ActaFin,ActaLink,OTS
ActaFin,ActaLink,Product
ActaFin,ActaLink,Web-Log
ActaFin,ActaMktng,Price Data
ActaFin,ActaMktng,Store Deliveries
ActaFin,ActaMobile,Product
ActaFin,ActaODS,Product
ActaFin,ActaPay,Store Catalog
ActaFin,ActaPay,Warehoust Dist
ActaFin,ActaPharm,Basket
ActaFin,ActaPharm,Ingredient
ActaFin,ActaPharm,Site
ActaFin,ActaPharm,Store Deliveries
ActaFin,ActaPlan,Purchase
ActaFin,ActaPlan,Warehouse Order
ActaFin,ActaPointStore,OTS
ActaFin,ActaPointStore,Warehouse Delivery
ActaFin,ActaProdID,Item Hierarchy
ActaFin,ActaProdID,Revenue
ActaFin,ActaPromise,Authorization Overide
ActaFin,ActaPromise,Employee
ActaFin,ActaReport,Deal
ActaFin,ActaReport,DeliveryTruck
ActaFin,ActaReport,Purchase
ActaFin,ActaSched,OTS Order
ActaFin,ActaSched,Store Catalog
ActaFin,ActaSched,Warehouse Order
ActaFin,ActaWeb,Authorization Overide
ActaFin,ActaWHSE,Deal
ActaFin,ActaWHSE,Price Change
ActaFin,ActaWHSE,Warehouse Delivery
ActaFin,EBJ_BIO,Campaign
ActaFin,EBJ_BIO,OTS Item
ActaFin,EBJ_CRM,Cost
ActaFin,EBJ_CRM,Revenue
ActaFin,EBJ_CRM,Web-Log
ActaFin,EBJ_Insurance,OTS Billing
ActaFin,EBJ_Insurance,Product Case
ActaFin,EBJ_Purchasing,Allocation
ActaFin,EBJ_Purchasing,OTS Vendor
ActaFin,EBJ_Purchasing,Price Data
ActaFin,EBJ_Security,Allocation
ActaFin,EBJ_Security,Warehouse Order
ActaFin,FRWN-ERP,Revenue
ActaFin,FRWN-ERP,Site
ActaFin,FRWN-POS,Customer
ActaFin,FRWN-POS,WarehouseCase
ActaFin,FRWN-Time,Authorization Data
ActaFin,FRWN-Time,Warehouse Delivery
ActaFin,FRWN-Xfer,Authorization
ActaFin,FRWN-Xfer,Warehouse Shipping
ActaFin,WdyLoyalty,Authorization Overide
ActaFin,WdyLoyalty,Division
ActaFin,WdyLoyalty,Item Master
ActaFin,WdyLoyalty,OTS Cost
ActaFin,WdyLoyalty,OTS Vendor
ActaFin,WdyMktng,DeliveryTruck
ActaFin,WdyPOS,OTS
ActaFin,WdyPOS,OTS Order
ActaFin,WdyPOS,Warehouse Delivery
ActaFin,WdyPurchasing,Campaign
ActaFin,WdyPurchasing,Sales Plans
ActaFin,WdyPurchasing,Web-Log
ActaFin,WdySales,Basket
ActaFin,WdySales,Purchase
ActaFin,WdyTime,Item Detail
ActaFin,WdyTime,Warehouse Shipping
ActaFlour,ActaAcctDM,Consumer
ActaFlour,ActaAcctDM,Web-Log
ActaFlour,ActaBenefits,Location
ActaFlour,ActaBenefits,Store Inventory
ActaFlour,ActaBenefits,Warehouse Order
ActaFlour,ActaBenefits,Warehoust Dist
ActaFlour,ActaBilling,Consumer
ActaFlour,ActaBilling,Contract
ActaFlour,ActaBilling,Store Inventory
ActaFlour,ActaBilling,Warehouse Delivery
ActaFlour,ActaComp,BOL
ActaFlour,ActaComp,Consumer
ActaFlour,ActaComp,Ingredient
ActaFlour,ActaComp,OTS Billing
ActaFlour,ActaCoupons,Marketing Plans
ActaFlour,ActaCoupons,Sales
ActaFlour,ActaCS,Department
ActaFlour,ActaDist,Authorization Overide
ActaFlour,ActaDist,Site
ActaFlour,ActaDist,Timesheet
ActaFlour,ActaEDW,OTS Vendor
ActaFlour,ActaEDW,Store Inventory
ActaFlour,ActaFin,Authorization Data
ActaFlour,ActaFin,Authorization Overide
ActaFlour,ActaFin,Location
ActaFlour,ActaFin,OTS Order
ActaFlour,ActaFin,Site
ActaFlour,ActaFresh,Authorization Data
ActaFlour,ActaFresh,Offer
ActaFlour,ActaFresh,WarehouseCase
ActaFlour,ActaFuel,Store Catalog
ActaFlour,ActaFuel,WarehouseCase
ActaFlour,ActaHR,Store Catalog
ActaFlour,ActaKronos,Authorization Data
ActaFlour,ActaKronos,Item Master
ActaFlour,ActaLink,Cost
ActaFlour,ActaLink,Deal
ActaFlour,ActaMktng,OTS Order
ActaFlour,ActaMktng,Timesheet
ActaFlour,ActaMobile,Coupon
ActaFlour,ActaODS,Item Master
ActaFlour,ActaODS,OTS Order
ActaFlour,ActaPay,Authorization Overide
ActaFlour,ActaPay,Basket
ActaFlour,ActaPharm,OTS
ActaFlour,ActaPharm,Site
ActaFlour,ActaPharm,Vendor
ActaFlour,ActaPlan,Campaign
ActaFlour,ActaPointStore,Authorization Data
ActaFlour,ActaPointStore,Campaign
ActaFlour,ActaPointStore,Deal
ActaFlour,ActaPointStore,Item Master
ActaFlour,ActaPointStore,Sales Plans
ActaFlour,ActaProdID,Coupon
ActaFlour,ActaProdID,OTS
ActaFlour,ActaProdID,Purchase
ActaFlour,ActaPromise,OTS
ActaFlour,ActaPromise,OTS Cost
ActaFlour,ActaReport,Sales Plans
ActaFlour,ActaSched,Item Detail
ActaFlour,ActaSched,OTS Item
ActaFlour,ActaSched,Product Case
ActaFlour,ActaStore,Case
ActaFlour,ActaStore,Cost
ActaFlour,ActaWeb,Division
ActaFlour,ActaWeb,Marketing Plans
ActaFlour,ActaWeb,Warehouse Delivery
ActaFlour,ActaWeb,Warehouse Order
ActaFlour,ActaWHSE,Allocation
ActaFlour,EBJ_CRM,Item Detail
ActaFlour,EBJ_CRM,Item Master
ActaFlour,EBJ_CRM,Location
ActaFlour,EBJ_POS,Item Hierarchy
ActaFlour,EBJ_POS,Marketing Plans
ActaFlour,EBJ_POSHOSTED,Ingredient
ActaFlour,EBJ_POSHOSTED,Store Inventory
ActaFlour,EBJ_POSHOSTED,Web-Log
ActaFlour,EBJ_Purchasing,Consumer
ActaFlour,EBJ_Security,Store Deliveries
ActaFlour,FRWN-ERP,Warehouse Delivery
ActaFlour,FRWN-POS,Ingredient
ActaFlour,FRWN-POS,Item Detail
ActaFlour,FRWN-POS,Location
ActaFlour,FRWN-Time,Customer
ActaFlour,FRWN-Time,Store Catalog
ActaFlour,FRWN-Xfer,Allocation
ActaFlour,FRWN-Xfer,Case
ActaFlour,FRWN-Xfer,Price Data
ActaFlour,FRWN-Xfer,Purchase
ActaFlour,WdyMktng,Authorization Overide
ActaFlour,WdyMktng,Department
ActaFlour,WdyMktng,Division
ActaFlour,WdyMktng,Price Data
ActaFlour,WdyPOS,Product Case
ActaFlour,WdyPOS,WarehouseCase
ActaFlour,WdyPurchasing,OrderDetail
ActaFlour,WdyPurchasing,Promotion
ActaFlour,WdyTime,Store Deliveries
ActaFlour,WdyTime,Web-Log
ActaFresh,ActaAcctDM,Purchase
ActaFresh,ActaAcctDM,Store Deliveries
ActaFresh,ActaBenefits,Ingredient
ActaFresh,ActaBenefits,OTS Item
ActaFresh,ActaBilling,Item Detail
ActaFresh,ActaBilling,Scanner
ActaFresh,ActaComp,Authorization
ActaFresh,ActaComp,OTS Item
ActaFresh,ActaCoupons,Consumer
ActaFresh,ActaCS,Item Master
ActaFresh,ActaCS,Marketing Plans
ActaFresh,ActaCS,OTS
ActaFresh,ActaCS,Store Catalog
ActaFresh,ActaCS,Warehouse Delivery
ActaFresh,ActaData,Item Detail
ActaFresh,ActaData,OTS Vendor
ActaFresh,ActaData,Pack
ActaFresh,ActaData,Store Catalog
ActaFresh,ActaData,Vendor
ActaFresh,ActaDist,Purchase
ActaFresh,ActaDist,Timesheet
ActaFresh,ActaEDW,Timesheet
ActaFresh,ActaFlour,DeliveryTruck
ActaFresh,ActaFlour,Store Catalog
ActaFresh,ActaFuel,Sales
ActaFresh,ActaHR,Promotion
ActaFresh,ActaHR,Site
ActaFresh,ActaHR,WarehouseCase
ActaFresh,ActaKronos,Item Hierarchy
ActaFresh,ActaKronos,Offer
ActaFresh,ActaLink,Item Detail
ActaFresh,ActaLink,OTS Billing
ActaFresh,ActaLink,Vendor
ActaFresh,ActaMfg,Basket
ActaFresh,ActaMfg,Division
ActaFresh,ActaMfg,OTS Billing
ActaFresh,ActaMfg,OTS Order
ActaFresh,ActaMfg,Scanner
ActaFresh,ActaMktng,OTS Item
ActaFresh,ActaMktng,Revenue
ActaFresh,ActaMobile,Campaign
ActaFresh,ActaPay,Basket
ActaFresh,ActaPay,Ingredient
ActaFresh,ActaPharm,Authorization Data
ActaFresh,ActaPharm,Item Hierarchy
ActaFresh,ActaPharm,Warehoust Dist
ActaFresh,ActaPlan,Item Hierarchy
ActaFresh,ActaPlan,Product Case
ActaFresh,ActaPointMain,WarehouseCase
ActaFresh,ActaPointStore,Site
ActaFresh,ActaPointStore,Store Deliveries
ActaFresh,ActaProdID,Consumer
ActaFresh,ActaProdID,Offer
ActaFresh,ActaProdID,Warehouse Order
ActaFresh,ActaPromise,Division
ActaFresh,ActaPromise,OTS Billing
ActaFresh,ActaReport,Timesheet
ActaFresh,ActaReport,Web-Log
ActaFresh,ActaSched,Consumer Case
ActaFresh,ActaSched,Item Detail
ActaFresh,ActaSched,Item Hierarchy
ActaFresh,ActaSched,Product
ActaFresh,ActaSched,Unit
ActaFresh,ActaStoreLoc,Store Catalog
ActaFresh,ActaWeb,Employee
ActaFresh,ActaWeb,Ingredient
ActaFresh,ActaWeb,Order
ActaFresh,ActaWeb,OrderDetail
ActaFresh,ActaWHSE,Authorization Overide
ActaFresh,ActaWHSE,Consumer Case
ActaFresh,ActaWHSE,Product
ActaFresh,ActaWHSE,Store Catalog
ActaFresh,ActaWHSE,Store Inventory
ActaFresh,EBJ_BIO,Department
ActaFresh,EBJ_BIO,Item Detail
ActaFresh,EBJ_BIO,Sales
ActaFresh,EBJ_BIO,Vendor
ActaFresh,EBJ_CRM,Store Inventory
ActaFresh,EBJ_Insurance,Deal
ActaFresh,EBJ_POSHOSTED,Employee
ActaFresh,EBJ_POSHOSTED,OrderDetail
ActaFresh,EBJ_POSHOSTED,Revenue
ActaFresh,EBJ_Purchasing,OTS Cost
ActaFresh,EBJ_Purchasing,Warehouse Delivery
ActaFresh,EBJ_Security,OTS Billing
ActaFresh,EBJ_Security,Price Change
ActaFresh,FRWN-ERP,Consumer
ActaFresh,FRWN-ERP,Cost
ActaFresh,FRWN-ERP,OrderDetail
ActaFresh,FRWN-ERP,OTS
ActaFresh,FRWN-ERP,Warehoust Dist
ActaFresh,FRWN-POS,Deal
ActaFresh,FRWN-POS,Price History
ActaFresh,FRWN-Time,Customer
ActaFresh,FRWN-Time,Promotion
ActaFresh,FRWN-Time,Unit
ActaFresh,FRWN-Xfer,Timesheet
ActaFresh,WdyLoyalty,Offer
ActaFresh,WdyLoyalty,OrderDetail
ActaFresh,WdyLoyalty,Pack
ActaFresh,WdyMktng,Department
ActaFresh,WdyMktng,Product Case
ActaFresh,WdyPOS,Case
ActaFresh,WdyPOS,Employee
ActaFresh,WdyPOS,Revenue
ActaFresh,WdyPurchasing,Ingredient
ActaFresh,WdyPurchasing,OTS Cost
ActaFresh,WdySales,Campaign
ActaFresh,WdySales,Location
ActaFresh,WdySales,OTS Cost
ActaFresh,WdySales,Sales
ActaFresh,WdySales,Store Inventory
ActaFresh,WdyTime,OTS Vendor
ActaFresh,WdyTime,Product
ActaFresh,WdyTime,Web-Log
ActaFuel,ActaAcctDM,Authorization Data
ActaFuel,ActaAcctDM,Customer
ActaFuel,ActaAcctDM,Offer
ActaFuel,ActaBenefits,Item Detail
ActaFuel,ActaBenefits,Revenue
ActaFuel,ActaBilling,Promotion
ActaFuel,ActaBilling,Unit
ActaFuel,ActaBilling,Warehoust Dist
ActaFuel,ActaComp,Consumer
ActaFuel,ActaComp,Sales
ActaFuel,ActaCoupons,Purchase
ActaFuel,ActaCoupons,Store Catalog
ActaFuel,ActaCS,OrderDetail
ActaFuel,ActaCS,Sales Plans
ActaFuel,ActaDist,OTS Item
ActaFuel,ActaFin,Purchase
ActaFuel,ActaFresh,Item Detail
ActaFuel,ActaFresh,Order
ActaFuel,ActaHR,Deal
ActaFuel,ActaHR,Item Master
ActaFuel,ActaKronos,Price History
ActaFuel,ActaLink,Cost
ActaFuel,ActaMfg,Customer
ActaFuel,ActaMfg,Offer
ActaFuel,ActaMfg,Order
ActaFuel,ActaMfg,OTS Billing
ActaFuel,ActaMfg,Price History
ActaFuel,ActaMobile,Offer
ActaFuel,ActaODS,Consumer Case
ActaFuel,ActaPay,OTS
ActaFuel,ActaPay,Sales
ActaFuel,ActaPay,Sales Plans
ActaFuel,ActaPharm,Consumer Case
ActaFuel,ActaPointMain,Warehouse Shipping
ActaFuel,ActaPointStore,Cost
ActaFuel,ActaPointStore,Customer
ActaFuel,ActaPointStore,Scanner
ActaFuel,ActaPointStore,Web-Log
ActaFuel,ActaProdID,Warehouse Shipping
ActaFuel,ActaReport,Sales
ActaFuel,ActaSched,Price History
ActaFuel,ActaStoreLoc,Cost
ActaFuel,ActaStoreLoc,OTS Vendor
ActaFuel,ActaWeb,Authorization Data
ActaFuel,ActaWeb,Ingredient
ActaFuel,ActaWeb,Offer
ActaFuel,ActaWeb,Warehouse Order
ActaFuel,ActaWHSE,Campaign
ActaFuel,ActaWHSE,Customer
ActaFuel,ActaWHSE,OTS Item
ActaFuel,ActaWHSE,Purchase
ActaFuel,ActaWHSE,Scanner
ActaFuel,ActaWHSE,Unit
ActaFuel,EBJ_BIO,Price History
ActaFuel,EBJ_BIO,Vendor
ActaFuel,EBJ_CRM,Unit
ActaFuel,EBJ_CRM,Warehouse Delivery
ActaFuel,EBJ_POS,Campaign
ActaFuel,EBJ_POS,Order
ActaFuel,EBJ_POSHOSTED,Coupon
ActaFuel,EBJ_POSHOSTED,Site
ActaFuel,EBJ_Purchasing,Offer
ActaFuel,EBJ_Security,Basket
ActaFuel,EBJ_Security,Site
ActaFuel,FRWN-ERP,Location
ActaFuel,FRWN-ERP,Product
ActaFuel,FRWN-POS,Timesheet
ActaFuel,FRWN-Time,Allocation
ActaFuel,FRWN-Time,Employee
ActaFuel,FRWN-Time,Purchase
ActaFuel,FRWN-Xfer,Sales Plans
ActaFuel,WdyLoyalty,Product
ActaFuel,WdyLoyalty,Purchase
ActaFuel,WdyMktng,Marketing Plans
ActaFuel,WdyMktng,Promotion
ActaFuel,WdyMktng,Purchase
ActaFuel,WdyPOS,Product
ActaFuel,WdyPurchasing,Cost
ActaFuel,WdyPurchasing,Department
ActaFuel,WdyPurchasing,OTS Order
ActaFuel,WdyPurchasing,Revenue
ActaFuel,WdyPurchasing,Timesheet
ActaFuel,WdySales,Product Case
ActaFuel,WdyTime,Item Master
ActaFuel,WdyTime,Sales Plans
ActaFuel,WdyTime,Warehouse Order
ActaHR,ActaAcctDM,Coupon
ActaHR,ActaBenefits,OrderDetail
ActaHR,ActaBenefits,Pack
ActaHR,ActaBilling,OrderDetail
ActaHR,ActaBilling,Store Catalog
ActaHR,ActaCoupons,BOL
ActaHR,ActaCS,BOL
ActaHR,ActaCS,Coupon
ActaHR,ActaCS,Item Master
ActaHR,ActaCS,OTS
ActaHR,ActaData,Marketing Plans
ActaHR,ActaDist,Allocation
ActaHR,ActaDist,Location
ActaHR,ActaDist,Purchase
ActaHR,ActaEDW,OTS
ActaHR,ActaFin,Item Hierarchy
ActaHR,ActaFin,Pack
ActaHR,ActaFin,WarehouseCase
ActaHR,ActaFresh,Authorization
ActaHR,ActaKronos,Consumer Case
ActaHR,ActaKronos,Store Deliveries
ActaHR,ActaLink,OTS Billing
ActaHR,ActaMfg,Contract
ActaHR,ActaMktng,OrderDetail
ActaHR,ActaMktng,Product
ActaHR,ActaMktng,Warehouse Delivery
ActaHR,ActaMobile,Customer
ActaHR,ActaODS,Customer
ActaHR,ActaODS,OTS Item
ActaHR,ActaPay,Warehouse Shipping
ActaHR,ActaPharm,Basket
ActaHR,ActaPharm,Case
ActaHR,ActaPharm,Cost
ActaHR,ActaPharm,Timesheet
ActaHR,ActaPlan,Revenue
ActaHR,ActaPointStore,Department
ActaHR,ActaPointStore,Sales
ActaHR,ActaProdID,Allocation
ActaHR,ActaProdID,Order
ActaHR,ActaProdID,Product
ActaHR,ActaProdID,Store Catalog
ActaHR,ActaReport,Item Hierarchy
ActaHR,ActaReport,Unit
ActaHR,ActaReport,Warehouse Order
ActaHR,ActaSched,Cost
ActaHR,ActaSched,Offer
ActaHR,ActaStore,Item Master
ActaHR,ActaStore,Store Inventory
ActaHR,ActaStoreLoc,BOL
ActaHR,ActaStoreLoc,Offer
ActaHR,ActaStoreLoc,Product
ActaHR,ActaStoreLoc,Site
ActaHR,ActaWeb,Deal
ActaHR,ActaWeb,Location
ActaHR,ActaWeb,Timesheet
ActaHR,ActaWHSE,OTS
ActaHR,EBJ_BIO,Ingredient
ActaHR,EBJ_CRM,Pack
ActaHR,EBJ_Insurance,Allocation
ActaHR,EBJ_Insurance,DeliveryTruck
ActaHR,EBJ_POS,Case
ActaHR,EBJ_POS,Deal
ActaHR,EBJ_POSHOSTED,Authorization Data
ActaHR,EBJ_POSHOSTED,Consumer
ActaHR,EBJ_POSHOSTED,Product
ActaHR,FRWN-ERP,OrderDetail
ActaHR,FRWN-ERP,Timesheet
ActaHR,FRWN-POS,Product
ActaHR,FRWN-Time,Item Master
ActaHR,FRWN-Time,OTS
ActaHR,FRWN-Time,Sales Plans
ActaHR,FRWN-Time,WarehouseCase
ActaHR,FRWN-Xfer,Basket
ActaHR,FRWN-Xfer,OTS Billing
ActaHR,WdyLoyalty,Price History
ActaHR,WdyMktng,Basket
ActaHR,WdyMktng,Location
ActaHR,WdyMktng,OTS Vendor
ActaHR,WdyPOS,Authorization Overide
ActaHR,WdyPOS,OTS Billing
ActaHR,WdyPurchasing,Employee
ActaHR,WdySales,OTS
ActaHR,WdySales,Price Change
ActaHR,WdyTime,Item Hierarchy
ActaHR,WdyTime,Location
ActaKronos,ActaBenefits,Ingredient
ActaKronos,ActaBenefits,Item Master
ActaKronos,ActaBenefits,Store Catalog
ActaKronos,ActaComp,Warehouse Delivery
ActaKronos,ActaComp,Web-Log
ActaKronos,ActaCoupons,Location
ActaKronos,ActaCS,Division
ActaKronos,ActaData,Consumer
ActaKronos,ActaData,Item Detail
ActaKronos,ActaData,Purchase
ActaKronos,ActaEDW,Division
ActaKronos,ActaEDW,Store Catalog
ActaKronos,ActaFin,Contract
ActaKronos,ActaFin,Unit
ActaKronos,ActaFlour,Promotion
ActaKronos,ActaFlour,Sales
ActaKronos,ActaFresh,DeliveryTruck
ActaKronos,ActaFresh,Site
ActaKronos,ActaFuel,Price History
ActaKronos,ActaFuel,Store Catalog
ActaKronos,ActaFuel,WarehouseCase
ActaKronos,ActaHR,Coupon
ActaKronos,ActaHR,OTS
ActaKronos,ActaHR,OTS Item
ActaKronos,ActaLink,OTS Item
ActaKronos,ActaLink,WarehouseCase
ActaKronos,ActaMfg,Contract
ActaKronos,ActaMobile,Coupon
ActaKronos,ActaMobile,Item Detail
